허가기관명,시군명,용도,세부용도,사업상태,발전소명,소재지도로명주소,소재지지번주소,설비용량(KW),공급전압(V),주파수(Hz),사업허가일자,사업개시예정일자,사업개시일자,소요부지면적(㎡),집광판면적(㎡),위도,경도,설치위치구분,지목,비고,데이터기준일자
가평군,가평군,전기사업용,발전사업용,허가취소,맑고푸른 태양광발전소,경기도 가평군 조종면 대보간선로33번길 11-1,경기도 가평군 조종면 대보리 427-7번지,178.56,380,60,2017-11-21,,,,,37.81979786,127.3580417,,,,2022-06-14
가평군,가평군,전기사업용,발전사업용,허가취소,맑고푸른 태양광발전소,경기도 가평군 조종면 대보간선로33번길 11-1,경기도 가평군 조종면 대보리 427-7번지,178.56,380,60,2017-11-21,,,,,37.81979786,127.3580417,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,매봉 태양광발전소,,경기도 가평군 상면 원흥리 431번지,198.8,380,60,2018-03-30,,2018-11-30,,,37.81204018,127.3199018,,,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,매봉 태양광발전소,,경기도 가평군 상면 원흥리 431번지,198.8,380,60,2018-03-30,,2018-11-30,,,37.81204018,127.3199018,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,명산 태양광발전소,,"경기도 가평군 가평읍 이화리 산 101번지 1호 , 101번지 2호",99.36,380,60,2018-10-08,,2019-01-11,1200,,,,,전,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,명산 태양광발전소,,"경기도 가평군 가평읍 이화리 산 101번지 1호 , 101번지 2호",99.36,380,60,2018-10-08,,2019-01-11,1200,,,,,전,,2021-06-24
가평군,가평군,전기사업용,발전사업용,사업허가,명성 태양광발전소,,경기도 가평군 가평읍 하색리 산 57-1,97.2,380,60,2018-06-12,,,1750,,37.8206542,127.475502,,임야,,2022-06-14
가평군,가평군,전기사업용,발전사업용,사업허가,명성 태양광발전소,,경기도 가평군 가평읍 하색리 산 57-1,97.2,380,60,2018-06-12,,,1750,,37.8206542,127.475502,,임야,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,목동 태양광발전소,,,99.23,380,60,2017-09-13,,2018-02-06,,,,,,,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,목동 태양광발전소,,,99.23,380,60,2017-09-13,,2018-02-06,,,,,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,무진 태양광발전소,경기도 가평군 조종면 비득재길 219,경기도 가평군 조종면 현리 535-6번지,496.8,220,60,2018-11-16,,2019-07-15,5520,,37.8054599,127.3453233,,답,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,무진 태양광발전소,경기도 가평군 조종면 비득재길 219,경기도 가평군 조종면 현리 535-6번지,496.8,220,60,2018-11-16,,2019-07-15,5520,,37.8054599,127.3453233,,답,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지1 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-24,466.64,,37.76971066,127.3731481,건축물,답,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지1 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-24,466.64,,37.76971066,127.3731481,건축물,답,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지2 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-24,466.64,,37.76971066,127.3731481,건축물,답,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지2 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-24,466.64,,37.76971066,127.3731481,건축물,답,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지3 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-24,466.64,,37.76971066,127.3731481,건축물,답,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지3 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-24,466.64,,37.76971066,127.3731481,건축물,답,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지4 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-30,466.64,,37.76971066,127.3731481,건축물,답,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지4 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-30,466.64,,37.76971066,127.3731481,건축물,답,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지5 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-30,466.64,,37.76971066,127.3731481,건축물,답,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지5 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-30,466.64,,37.76971066,127.3731481,건축물,답,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지6 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-24,466.64,,37.76971066,127.3731481,건축물,답,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지6 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-24,466.64,,37.76971066,127.3731481,건축물,답,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지7 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-24,466.64,,37.76971066,127.3731481,건축물,답,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지7 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,91.3,380,60,2020-06-30,,2020-10-24,466.64,,37.76971066,127.3731481,건축물,답,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지8 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,43.16,380,60,2020-06-30,,2020-10-24,233.32,,37.76971066,127.3731481,건축물,답,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,무창에너지8 태양광발전소,경기도 가평군 상면 왕대벌길 165-20,경기도 가평군 상면 임초리 389번지,43.16,380,60,2020-06-30,,2020-10-24,233.32,,37.76971066,127.3731481,건축물,답,,2022-06-14
가평군,가평군,전기사업용,발전사업용,허가취소,미사 태양광발전소,,경기도 가평군 설악면 미사리 340번지,99.36,380,60,2018-05-08,,,,,37.70888602,127.5439675,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,허가취소,미사 태양광발전소,,경기도 가평군 설악면 미사리 340번지,99.36,380,60,2018-05-08,,,,,37.70888602,127.5439675,,,,2022-06-14
가평군,가평군,전기사업용,발전사업용,허가취소,미원 태양광발전소,경기도 가평군 설악면 한양부로 27-66,경기도 가평군 설악면 신천리 85-1번지,99.2,380,60,2017-03-20,,,,,37.68028557,127.4953276,,,,2022-06-14
가평군,가평군,전기사업용,발전사업용,허가취소,미원 태양광발전소,경기도 가평군 설악면 한양부로 27-66,경기도 가평군 설악면 신천리 85-1번지,99.2,380,60,2017-03-20,,,,,37.68028557,127.4953276,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,민 건 태양광 발전소,,경기도 가평군 상면 항사리 355번지 3호 외 1필지,99.96,380,60,2019-11-08,,2020-12-01,752,,,,건축물,양어장,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,민 건 태양광 발전소,,경기도 가평군 상면 항사리 355번지 3호 외 1필지,99.96,380,60,2019-11-08,,2020-12-01,752,,37.78867911,127.3694583,건축물,양어장,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,바른에너지,,경기도 가평군 조종면 신상리 248번지 3호,99.36,380,60,2018-09-19,,2019-10-24,777,,37.8552285,127.3496186,토지,"전,잡",,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,바른에너지,,경기도 가평군 조종면 신상리 248번지 3호,99.36,380,60,2018-09-19,,2019-10-24,777,,,,토지,"전,잡",,2022-06-14
가평군,가평군,전기사업용,발전사업용,사업허가,방일리 태양광발전소,경기도 가평군 설악면 전위골길 12,경기도 가평군 설악면 방일리 380번지,19.72,380,60,2019-09-27,,,,,37.61744355,127.4900625,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,사업허가,방일리 태양광발전소,경기도 가평군 설악면 전위골길 12,경기도 가평군 설악면 방일리 380번지,19.72,380,60,2019-09-27,,,,,37.61744355,127.4900625,,,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,백하 태양광발전소,,경기도 가평군 가평읍 상색리 314번지 3호,97.92,380,60,2018-08-02,,2019-01-31,1228,,,,답,답,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,백하 태양광발전소,,경기도 가평군 가평읍 상색리 314번지 3호,97.92,380,60,2018-08-02,,2019-01-31,1228,,37.7960747,127.4782178,답,답,,2021-06-24
가평군,가평군,전기사업용,발전사업용,허가취소,법조2호 태양광발전소,,,99.2,380,60,2017-04-19,,,,,,,,,,2022-06-14
가평군,가평군,전기사업용,발전사업용,허가취소,법조2호 태양광발전소,,,99.2,380,60,2017-04-19,,,,,,,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,사업허가,별바라기 발전소,경기도 가평군 조종면 명지산로 531,경기도 가평군 조종면 상판리 141-5번지,19.8,380,60,2021-02-22,,,,,37.91437499,127.3853234,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,사업허가,별바라기 발전소,경기도 가평군 조종면 명지산로 531,경기도 가평군 조종면 상판리 141-5번지,19.8,380,60,2021-02-22,,,,,37.91437499,127.3853234,,,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,별바우 태양광발전소,,경기도 가평군 청평면 상천리 115번지 25호 외 1필지(124),99.9,380,60,2020-01-03,,2020-12-23,565,,37.78912802,127.4670251,건축물,"목, 답",,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,별바우 태양광발전소,,경기도 가평군 청평면 상천리 115번지 25호 외 1필지(124),99.9,380,60,2020-01-03,,2020-12-23,565,,,,건축물,"목, 답",,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,복임 태양광발전소,경기도 가평군 상면 서대길 56-1,경기도 가평군 상면 임초리 6-6,15.6,380,60,2021-01-15,,2021-03-02,,,37.77659667,127.3817097,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,복임 태양광발전소,경기도 가평군 상면 서대길 56-1,경기도 가평군 상면 임초리 6-6,15.6,380,60,2021-01-15,,2021-03-02,,,37.77659667,127.3817097,,,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,봉수 태양광발전소,,경기도 가평군 상면 봉수리 156번지 5호,99.36,380,60,2018-03-09,,2019-09-26,,,37.85638928,127.2898775,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,봉수 태양광발전소,,경기도 가평군 상면 봉수리 156번지 5호,99.36,380,60,2018-03-09,,2019-09-26,,,,,,,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,봉우리제1 태양광발전소,,"경기도 가평군 상면 원흥리 440번지 , 438-1번지",99.36,380,60,2018-10-26,,2018-12-18,1046,,37.81314737,127.3202586,,전,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,봉우리제1 태양광발전소,,"경기도 가평군 상면 원흥리 440번지 , 438-1번지",99.36,380,60,2018-10-26,,2018-12-18,1046,,37.81314737,127.3202586,,전,,2022-06-14
가평군,가평군,전기사업용,발전사업용,운영중,봉우리제2 태양광발전소,,"경기도 가평군 상면 원흥리 440번지 , 438-1",99.36,380,60,2018-10-26,,2018-12-18,1000,,37.81314737,127.3202586,,답,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,봉우리제2 태양광발전소,,"경기도 가평군 상면 원흥리 440번지 , 438-1",99.36,380,60,2018-10-26,,2018-12-18,1000,,37.81314737,127.3202586,,답,,2022-06-14
가평군,가평군,전기사업용,발전사업용,사업허가,부엉새 태양광 발전소,경기도 가평군 설악면 묵안로 892-33,경기도 가평군 설악면 묵안리 414-4번지,29.64,380,60,2019-11-19,,2020-01-08,167.47,,37.60397531,127.5242559,건축물,대,,2021-06-24
가평군,가평군,전기사업용,발전사업용,사업허가,부엉새 태양광 발전소,경기도 가평군 설악면 묵안로 892-33,경기도 가평군 설악면 묵안리 414-4번지,29.64,380,60,2019-11-19,,2020-01-08,167.47,,37.60397531,127.5242559,건축물,대,,2022-06-14
가평군,가평군,전기사업용,발전사업용,사업허가,비령대1 태양광발전소,,"경기도 가평군 가평읍 금대리 416번지 1호 417, 429-2",97.5,380,60,2018-03-09,,2019-11-18,,,37.76224251,127.5315208,,,,2022-06-14
가평군,가평군,전기사업용,발전사업용,사업허가,비령대1 태양광발전소,,"경기도 가평군 가평읍 금대리 416번지 1호 417, 429-2",97.5,380,60,2018-03-09,,2019-11-18,,,37.76224251,127.5315208,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,비령대2 태양광발전소,,경기도 가평군 가평읍 금대리 416번지 417-1,97.5,380,60,2018-03-09,,2020-01-08,,,37.76249467,127.5315453,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,운영중,비령대2 태양광발전소,,경기도 가평군 가평읍 금대리 416번지 417-1,97.5,380,60,2018-03-09,,2020-01-08,,,37.76249467,127.5315453,,,,2022-06-14
가평군,가평군,전기사업용,발전사업용,사업허가,비에이치(BH) 발전,,경기도 가평군 가평읍 복장리 산 67-9,97.2,380,60,2018-06-01,,,1085,,37.73905044,127.4987504,,임야,,2022-06-14
가평군,가평군,전기사업용,발전사업용,사업허가,비에이치(BH) 발전,,경기도 가평군 가평읍 복장리 산 67-9,97.2,380,60,2018-06-01,,,1085,,37.73905044,127.4987504,,임야,,2021-06-24
가평군,가평군,전기사업용,발전사업용,허가취소,산골 제1 태양광발전소,,경기도 가평군 설악면 가일리 77번지,99.36,380,60,2018-05-16,,,,,37.59698148,127.5086086,,,,2021-06-24
가평군,가평군,전기사업용,발전사업용,허가취소,산골 제1 태양광발전소,,경기도 가평군 설악면 가일리 77번지,99.36,380,60,2018-05-16,,,,,37.59698148,127.5086086,,,,2022-06-14
