도로종류,노선명,시설명,시도,시군구,읍면동,리,총길이,총폭,유효폭,높이,교통량,준공년도
"특별,광역시도",,남산1호터널(신),서울특별시,용산구,한남동,,1532,9,8,4.7,0,1994
"특별,광역시도",,남산2호터널,서울특별시,용산구,이태원동,,1620,10.1,8.3,4.5,0,2001
"특별,광역시도",,남산3호터널,서울특별시,중구,회현동1가,,1280,9.2,8,4,,1978
"특별,광역시도",,남산별관 진입터널,서울특별시,중구,예장동,,84,6,6,10,,1980
"특별,광역시도",,넘말터널,인천광역시,중구,운서동,,26,0,0,5,,8888
"특별,광역시도",,다운터널,울산광역시,중구,다운동,,235,20,20,6.8,,2008
"특별,광역시도",,다전터널(상),울산광역시,울주군,범서읍,구영리,370,6.3,6.3,4.8,,2010
"특별,광역시도",,다전터널(하),울산광역시,울주군,범서읍,구영리,290,8.3,8.3,6.8,,2010
"특별,광역시도",,달빛터널,인천광역시,중구,중산동,,0,0,0,0,,8888
"특별,광역시도",,대교터널(상),울산광역시,동구,방어동,,425,9,7,6.9,,2015
"특별,광역시도",,대교터널(하),울산광역시,동구,방어동,,475,9,7,6.9,,2015
"특별,광역시도",,대덕터널(상),대전광역시,유성구,도룡동,,483,9.4,7,6.5,,1989
"특별,광역시도",,대덕터널(하),대전광역시,유성구,도룡동,,481,9.4,7,6.5,,1989
"특별,광역시도",,대리터널,대구광역시,달성군,현풍읍,대리,320,18.2,15.5,9.1,,2018
"특별,광역시도",,대연터널(상),부산광역시,남구,대연동,,380,9.9,7.4,6.8,,1980
"특별,광역시도",,대연터널(하),부산광역시,남구,대연동,,340,9.9,7.4,6.8,,1980
"특별,광역시도",,대전터널(상),대전광역시,대덕구,비래동,,461,9.2,7.8,6.6,,1970
"특별,광역시도",,대전터널(하),대전광역시,대덕구,비래동,,465,9.2,7.8,6.5,,1970
"특별,광역시도",,대티터널(상),부산광역시,서구,서대신동2가,,405.8,9,7.3,5.9,,1971
"특별,광역시도",,대티터널(하),부산광역시,서구,서대신동2가,,416.4,9,7.3,5.9,0,1971
"특별,광역시도",,덕산터널,울산광역시,울주군,온산읍,덕신리,96,21,21,5,,2013
"특별,광역시도",,덕진터널,대전광역시,유성구,덕진동,,98,11.7,10.2,7.7,,2014
"특별,광역시도",,도솔터널(상),대전광역시,유성구,원신흥동,,720,17.3,13.5,8.9,,2013
"특별,광역시도",,도솔터널(하),대전광역시,유성구,원신흥동,,705,17.3,13.5,8.9,,2013
"특별,광역시도",,동망봉터널,서울특별시,성북구,보문동3가,,482,20,20,5,,2002
"특별,광역시도",,동춘터널,인천광역시,연수구,동춘동,,160,10.5,32.5,12.2,,2009
"특별,광역시도",,두리봉터널(상),대구광역시,수성구,황금동,,262.4,14.9,9.8,9.1,,2003
"특별,광역시도",,두리봉터널(하),대구광역시,수성구,만촌동,,223.2,14.9,9.8,9.1,,2003
"특별,광역시도",,두명터널(상행),부산광역시,기장군,정관읍,두명리,1375,10,7.5,7.1,,2012
"특별,광역시도",,두명터널(하행),부산광역시,기장군,정관읍,두명리,1375,10,10,8,,2011
"특별,광역시도",,두송대선터널(상),부산광역시,사하구,구평동,,110,10.5,8.5,6.5,,2010
"특별,광역시도",,두송대선터널(하),부산광역시,사하구,구평동,,110,10.8,8.8,6.5,,2010
"특별,광역시도",,둔곡터널(대전방향),대전광역시,유성구,둔곡동,,997,12.7,10.7,8.8,,2015
"특별,광역시도",,둔곡터널(세종방향),대전광역시,유성구,둔곡동,,1052,12.7,10.7,8.8,,2015
"특별,광역시도",,마성터널(상),울산광역시,동구,미포동,,869,9.6,9.6,5,,2013
"특별,광역시도",,마성터널(하),울산광역시,동구,미포동,,877,9.6,9.6,5,,2013
"특별,광역시도",,만덕제1터널,부산광역시,북구,만덕동,,820,9,7.7,6.3,0,1973
"특별,광역시도",,만덕제2터널(상),부산광역시,동래구,온천동,,1740,9.4,7.2,4,,1988
"특별,광역시도",,만월산터널(상행선),인천광역시,부평구,부개동,,1538,13.4,10.8,8.3,,2005
"특별,광역시도",,만월산터널(하행선),인천광역시,남동구,만수동,,1514,13.4,10.8,8.3,,2005
"특별,광역시도",,매봉터널,서울특별시,강남구,도곡동,,250,12.5,10.5,8.5,,1992
"특별,광역시도",,매소홀터널(상),인천광역시,남동구,수산동,,376,28.4,19.5,8.3,,2014
"특별,광역시도",,매소홀터널(하),인천광역시,남동구,수산동,,380,11,9,8.3,,2014
"특별,광역시도",,명곡터널(수목원방향),대구광역시,달성군,화원읍,명곡리,1020,10.8,7.5,6.8,,2014
"특별,광역시도",,명곡터널(테크노폴리스방향),대구광역시,달성군,화원읍,본리리,1020,10.8,7.5,6.8,,2014
"특별,광역시도",,무지개터널,서울특별시,성동구,성수동1가,,255,17,14.7,6.2,,2005
"특별,광역시도",,무학터널(상),대구광역시,수성구,지산동,,600,9.1,6.5,6.8,,2014
"특별,광역시도",,무학터널(하),대구광역시,수성구,지산동,,600,9.1,6.5,6.8,,2014
"특별,광역시도",,문학터널(상행),인천광역시,연수구,청학동,,465.5,13.6,10.5,8.2,,2002
"특별,광역시도",,문학터널(하행),인천광역시,미추홀구,학익동,,416.5,13.6,10.5,8.2,,2002
"특별,광역시도",,문현터널(상),부산광역시,남구,문현동,,482.7,9.9,7.4,6.8,,1980
"특별,광역시도",,문현터널(하),부산광역시,남구,문현동,,459.7,9.9,7.4,6.8,,1980
"특별,광역시도",,반남디터널,인천광역시,중구,운남동,,0,0,0,0,,8888
"특별,광역시도",,방곡터널(상행),부산광역시,기장군,정관읍,예림리,550,8.5,7,6.7,,2012
"특별,광역시도",,방곡터널(하행),부산광역시,기장군,정관읍,방곡리,576,8.5,7.5,6.7,,2011
"특별,광역시도",,방화터널,서울특별시,강서구,방화동,,495,13.8,13.8,8.6,,2016
"특별,광역시도",,백양터널(상),부산광역시,사상구,모라동,,2440,10.5,7.5,9.5,,1998
"특별,광역시도",,백양터널(하),부산광역시,사상구,모라동,,2434,10.5,7.5,9.5,,1998
"특별,광역시도",,범물터널(범물),대구광역시,수성구,파동,,912,12.5,12.5,7.9,,2013
"특별,광역시도",,범물터널(상인),대구광역시,수성구,지산동,,932,12.5,12.5,7.9,,2013
"특별,광역시도",,범박터널,서울특별시,구로구,항동,,140,22.8,22.8,5.5,,2012
"특별,광역시도",,본리터널(수목원방향),대구광역시,달성군,화원읍,본리리,495,10.1,7.5,6.7,,2014
"특별,광역시도",,본리터널(테크노폴리스방향),대구광역시,달서구,대곡동,,495,10.1,7.5,6.7,,2014
"특별,광역시도",,봉산터널,서울특별시,은평구,신사동,,470,27,25,7.2,,2016
"특별,광역시도",,봉천터널(성산방향),서울특별시,관악구,남현동,,3227,17.5,17.5,4.8,,2016
"특별,광역시도",,봉천터널(수서방향),서울특별시,관악구,신림동,,3230,17.5,17.5,4.8,,2016
"특별,광역시도",,부로산터널,울산광역시,울주군,삼남면,교동리,710,14.6,14.6,7.1,,2012
"특별,광역시도",,부산터널(상),부산광역시,중구,영주동,,660,9.4,8.5,5,,1988
"특별,광역시도",,부산터널(하),부산광역시,중구,영주동,,643,8.5,8.5,5.5,,1961
"특별,광역시도",,북악터널(구),서울특별시,종로구,평창동,,810,12.1,9.7,6,,1971
"특별,광역시도",,북악터널(신),서울특별시,종로구,평창동,,810,10,8,7,,1991
"특별,광역시도",,사직터널(구),서울특별시,종로구,사직동,,140,19,17.7,6.1,,1967
"특별,광역시도",,사직터널(신),서울특별시,종로구,사직동,,136,9,7.7,6.8,,1980
"특별,광역시도",,산복터널(상),서울특별시,금천구,시흥동,,121,15,9.3,6,0,1990
"특별,광역시도",,산복터널(하),서울특별시,관악구,신림동,,121,15,9.3,6,0,1990
"특별,광역시도",,산성터널(화명IC방향),부산광역시,북구,화명동,,4866,9,7,7.3,,2018
"특별,광역시도",,산성터널(회동IC방향),부산광역시,북구,화명동,,4881,9,7,7.3,,2018
"특별,광역시도",,산수터널(상),광주광역시,동구,산수동,,635.5,13.5,11.8,9.3,,2000
"특별,광역시도",,산수터널(하),광주광역시,동구,산수동,,565,13.5,11.8,8.2,,2000
"특별,광역시도",,삼청터널,서울특별시,성북구,성북동,,302.5,8.5,8,6,,1970
"특별,광역시도",,상도터널(상),서울특별시,동작구,상도1동,,568,15.6,9.2,7,0,1981
"특별,광역시도",,상도터널(하),서울특별시,동작구,본동,,568,15.6,9.2,7,0,1981
"특별,광역시도",,서리풀터널,서울특별시,서초구,방배동,,400,25,24,0,,2019
"특별,광역시도",,서초터널(성산방향),서울특별시,서초구,우면동,,2653,10.8,10.8,8.2,,2016
"특별,광역시도",,서초터널(수서방향),서울특별시,서초구,방배동,,2620,10.8,10.8,8.2,,2016
"특별,광역시도",,선암터널(울산IC 방향),울산광역시,남구,선암동,,135,8.5,8.5,7.3,,2021
"특별,광역시도",,선암터널(울산항 방향),울산광역시,남구,선암동,,135,8.5,8.5,7.3,,2021
"특별,광역시도",,소태터널(상),광주광역시,동구,소태동,,407,13.5,11.8,9.3,,2000
"특별,광역시도",,소태터널(하),광주광역시,동구,소태동,,374,13.5,11.8,8.2,,2000
"특별,광역시도",,솔샘터널,서울특별시,성북구,정릉동,,191,25,23,6.6,,2002
"특별,광역시도",,송암터널(상),광주광역시,서구,풍암동,,362,14.4,12.5,8.3,,2004
"특별,광역시도",,송암터널(하),광주광역시,서구,풍암동,,450,14.4,12.5,8.3,,2004
"특별,광역시도",,송정터널(상),부산광역시,해운대구,송정동,,410,13,11.5,8.2,,1996
"특별,광역시도",,송정터널(하),부산광역시,해운대구,송정동,,410,13,11.5,8.2,,1996
"특별,광역시도",,송현터널,인천광역시,동구,송현동,,413.5,28.1,27,9,,2003
"특별,광역시도",,수남터널,광주광역시,광산구,운수동,,100,28.2,28.2,10.4,,2017
"특별,광역시도",,수뱅이골녹지연결통로터널,인천광역시,중구,운서동,,0,0,0,0,,8888
"특별,광역시도",,수영터널(상),부산광역시,수영구,광안동,,400.3,9.9,7.4,6.8,,1980
"특별,광역시도",,수영터널(하),부산광역시,수영구,광안동,,420.7,9.9,7.4,6.8,,1980
"특별,광역시도",,수정터널(상),부산광역시,동구,수정동,,2341,9.9,6.6,7.1,,2001
"특별,광역시도",,수정터널(하),부산광역시,동구,수정동,,2356,9.9,6.6,7.1,,2001
"특별,광역시도",,순금산터널,울산광역시,북구,천곡동,,100,25.4,25.4,9,,2017
"특별,광역시도",,신선터널(울산IC 방향),울산광역시,남구,선암동,,175.6,8.5,8.5,7.3,,2021
"특별,광역시도",,신선터널(울산항 방향),울산광역시,남구,선암동,,175.6,8.5,8.5,7.3,,2021
"특별,광역시도",,신월여의지하도로(여의도방향),서울특별시,영등포구,여의도동,,7111,6.5,6.5,7.2,,2021
"특별,광역시도",,신월여의지하도로(인천방향),서울특별시,양천구,신월동,,7085,6.5,6.5,7.2,,2021
"특별,광역시도",,앞산터널(범물),대구광역시,달서구,도원동,,4392,12.5,12.5,7.9,,2013
"특별,광역시도",,앞산터널(상인),대구광역시,수성구,파동,,4282,12.5,12.5,7.9,,2013
"특별,광역시도",,양지터널,대전광역시,대덕구,오정동,,130,14.6,7.6,7.3,,2004
"특별,광역시도",,어등터널,광주광역시,광산구,운수동,,50,28.2,28.2,9.4,,2017
"특별,광역시도",,연산터널(연산R),부산광역시,연제구,연산동,,205,8.6,7,6.6,,2004
"특별,광역시도",,연산터널(토곡),부산광역시,연제구,연산동,,192,8.6,7,6.6,,2004
"특별,광역시도",,연화터널(상)청강리방면,부산광역시,기장군,기장읍,청강리,168,8.5,6.8,4.8,,2014
"특별,광역시도",,연화터널(하)연화리방면,부산광역시,기장군,기장읍,연화리,168,8.5,6.8,4.8,,2014
"특별,광역시도",,염포산1터널,울산광역시,동구,방어동,,385,9.5,7,7,,2015
"특별,광역시도",,염포산2터널,울산광역시,동구,방어동,,695,9.5,7,7.3,,2015
"특별,광역시도",,오봉터널(대전방향),대전광역시,유성구,봉산동,,1205,12.7,10.7,8.8,,2015
"특별,광역시도",,오봉터널(세종방향),대전광역시,유성구,봉산동,,1085,12.7,10.7,8.8,,2015
"특별,광역시도",,오성1 터널(남북지방향),인천광역시,중구,덕교동,,210,30,30,6,,2010
"특별,광역시도",,오성1터널(용유역방향),인천광역시,중구,남북동,,210,30,22,5,,2010
"특별,광역시도",,오성2 터널(남북지방향),인천광역시,중구,덕교동,,80,30,30,6,,2010
"특별,광역시도",,오성2터널(용유역방향),인천광역시,중구,덕교동,,80,30,22,5,,2010
"특별,광역시도",,오패산터널,서울특별시,강북구,번동,,815,10,7,4.8,,2010
"특별,광역시도",,옥련터널,인천광역시,연수구,옥련동,,347,16,16,4.7,,2001
"특별,광역시도",,옥수터널(상),서울특별시,성동구,금호동4가,,165,22,17.4,6,,1984
"특별,광역시도",,옥수터널(하),서울특별시,성동구,옥수동,,165,22,17.4,6,,1984
"특별,광역시도",,온산터널(상),울산광역시,울주군,온산읍,화산리,435,15,15,4,,2010
"특별,광역시도",,온산터널(하),울산광역시,울주군,온산읍,화산리,420,7.5,7.5,5,,2013
"특별,광역시도",,용마터널(사가정방향),서울특별시,중랑구,면목동,,2567,7.5,7.5,4.8,,2014
"특별,광역시도",,용마터널(암사방향),서울특별시,중랑구,면목동,,2562,7.5,7.5,4.8,,2014
"특별,광역시도",,용산터널,광주광역시,남구,봉선동,,195,14,10.3,6.8,5596,2004
"특별,광역시도",,용운터널(상),대전광역시,동구,용운동,,185,11.4,8.6,6.5,,2008
"특별,광역시도",,용운터널(하),대전광역시,동구,용운동,,190,11.4,8.6,6.5,,2008
"특별,광역시도",,우면산터널(상),서울특별시,서초구,우면동,,1718,9.5,6.7,5,0,2003
"특별,광역시도",,우면산터널(하),서울특별시,서초구,서초동,,1718,9.5,6.7,5,0,2003
"특별,광역시도",,원신터널,인천광역시,서구,신현동,,100,45.4,31.4,9.2,,2005
"특별,광역시도",,원적산 생태터널,인천광역시,부평구,산곡동,,115.4,31.5,24.1,10.9,,2012
"특별,광역시도",,원적산터널,인천광역시,서구,석남동,,1040,10.1,8.6,6.8,,2004
"특별,광역시도",,위례터널,서울특별시,송파구,장지동,,2268.5,20,17,6.8,,2014
"특별,광역시도",,윤산터널,부산광역시,금정구,부곡동,,1467,12.4,7,4.8,,2020
"특별,광역시도",,윤산터널 상행선,부산광역시,금정구,부곡동,,1467,7.5,7.5,8.5,,2020
"특별,광역시도",,윤산터널 하행선,부산광역시,금정구,오륜동,,1467,7.5,7.5,8.5,,2020
"특별,광역시도",,율리터널,울산광역시,울주군,청량읍,율리,630,14.3,14.3,6.2,,2020
"특별,광역시도",,일원터널,서울특별시,강남구,개포동,,260,11.8,10.3,8.2,,1993
"특별,광역시도",,자하문터널(상),서울특별시,종로구,청운동,,485,9.9,8.4,7.2,,1986
"특별,광역시도",,자하문터널(하),서울특별시,종로구,청운동,,485,9.9,8.4,7,,1986
"특별,광역시도",,작동터널,서울특별시,구로구,궁동,,130,25,22,4.9,,2001
"특별,광역시도",,작동터널(상),서울특별시,구로구,궁동,,120,25,23,5,0,2001
"특별,광역시도",,장등터널(상),광주광역시,북구,장등동,,465,11,11,6.8,,2018
"특별,광역시도",,장등터널(하),광주광역시,북구,일곡동,,465,12,12,7,,2018
"특별,광역시도",,장산제1터널(상),부산광역시,해운대구,우동,,540,13,11.5,8.2,,1997
"특별,광역시도",,장산제1터널(하),부산광역시,해운대구,우동,,547.5,13,11.5,8.2,,1997
"특별,광역시도",,장산제2터널(상),부산광역시,해운대구,우동,,587.4,13,11.5,8.2,,1997
"특별,광역시도",,장산제2터널(하),부산광역시,해운대구,우동,,587.4,13,11.5,8.2,,1997
"특별,광역시도",,정릉터널,서울특별시,성북구,정릉동,,1645,13.5,11.5,5,,1999
"특별,광역시도",,제2만덕터널(하행선),부산광역시,동래구,온천동,,1740,18.8,18.8,4,,1988
"특별,광역시도",,지산터널(상),광주광역시,동구,지산동,,730,13.5,11.8,9.3,,2000
"특별,광역시도",,지산터널(하),광주광역시,동구,지산동,,730,13.5,11.8,9.3,,2000
"특별,광역시도",,지원터널(상),광주광역시,동구,소태동,,192,13.5,11.8,8.2,,2000
"특별,광역시도",,지원터널(하),광주광역시,동구,소태동,,183,13.5,11.8,8.2,,2000
"특별,광역시도",,징매이터널,인천광역시,서구,공촌동,,135,40,32,13.3,,2009
"특별,광역시도",,짚봉터널(상),광주광역시,서구,화정동,,240,12.8,10.9,8,12479,2002
"특별,광역시도",,짚봉터널(하),광주광역시,서구,화정동,,230,12.8,10.9,8,12479,2002
"특별,광역시도",,천마터널(상행),부산광역시,서구,암남동,,1506,9,7,6.9,,2019
"특별,광역시도",,천마터널(하행),부산광역시,서구,암남동,,1509,9,7,6.9,,2019
"특별,광역시도",,청량터널(문학방향),인천광역시,연수구,동춘동,,285,28,27,8.8,,2009
"특별,광역시도",,청량터널(송도방향),인천광역시,연수구,청학동,,345,14,14,8.8,,2009
"특별,광역시도",,초곡터널(수목원방향),대구광역시,달성군,유가읍,초곡리,1370,10.1,6.7,6.8,,2014
"특별,광역시도",,초곡터널(테크노폴리스방향),대구광역시,달성군,논공읍,본리리,1320,10.1,6.7,6.8,,2014
"특별,광역시도",,탄천우안도로,서울특별시,중구,태평로1가,,790,9.9,9.9,0,,8888
"특별,광역시도",,탑상녹지연결통로터널,인천광역시,중구,운남동,,0,0,0,0,,8888
"특별,광역시도",,해오름터널,인천광역시,중구,중산동,,0,0,0,0,,8888
"특별,광역시도",,행암터널,광주광역시,남구,행암동,,120,29,21,5,,2012
"특별,광역시도",,헌화터널,서울특별시,서초구,원지동,,360,12.5,8.5,8.8,,2011
"특별,광역시도",,호암1터널(상),서울특별시,금천구,시흥동,,90,15,9.6,4,,2000
"특별,광역시도",,호암1터널(하),서울특별시,금천구,시흥동,,90,15,9.6,4,,2000
"특별,광역시도",,호암2터널(상),서울특별시,금천구,시흥동,,310,9.8,8.3,6,0,2000
"특별,광역시도",,호암2터널(하),서울특별시,금천구,시흥동,,281,9.8,8.3,7,0,2000
"특별,광역시도",,홍지문터널,서울특별시,종로구,평창동,,1874.4,13.5,11.5,5,,1999
"특별,광역시도",,화곡터널(상),서울특별시,강서구,화곡동,,442,20,14.8,7,,1983
"특별,광역시도",,화곡터널(하),서울특별시,강서구,화곡동,,415,20,14.8,7,,1983
"특별,광역시도",,황령터널(상),부산광역시,남구,대연동,,1860,9.4,7,4.5,,1995
"특별,광역시도",,황령터널(하),부산광역시,부산진구,전포동,,1860,9.4,7,4.5,,1995
국가지원지방도,국가지원지방도58호선,가덕터널,부산광역시,강서구,동선동,,1410,8.5,8,4,11718,2010
국가지원지방도,국가지원지방도58호선,가덕터널(부산방향),부산광역시,강서구,천성동,,1410,8.6,8.6,4.8,11718,2011
국가지원지방도,국가지원지방도58호선,가덕해저터널(거제),부산광역시,강서구,천성동,,3700,11.5,7,6.2,11718,2010
국가지원지방도,국가지원지방도58호선,가덕해저터널(부산),부산광역시,강서구,천성동,,3700,11.5,7,6.2,11718,2010
국가지원지방도,국가지원지방도56호선,갈곡터널,경기도,파주시,법원읍,갈곡리,720,15,15,4,10588,2014
국가지원지방도,국가지원지방도56호선,갈곡터널(상수방향),경기도,파주시,법원읍,오현리,740,14,14,6.9,10588,2014
국가지원지방도,국가지원지방도49호선,갈령터널,경상북도,상주시,화남면,동관리,1090,11.4,7.5,6.8,502,2012
국가지원지방도,국가지원지방도49호선,계곡터널2,전라북도,임실군,신덕면,삼길리,870,9,9,4.8,774,2016
국가지원지방도,국가지원지방도23호선,고매터널(성남방향),경기도,용인시,고매동,,730,9.2,9.2,7.6,33407,2015
국가지원지방도,국가지원지방도23호선,고매터널(오산방향),경기도,용인시,고매동,,745,9.2,9.2,7.6,33407,2015
국가지원지방도,국가지원지방도90호선,관선터널,경상북도,울릉군,북면,천부리,63,4,3.5,4.8,3272,1983
국가지원지방도,국가지원지방도90호선,구암터널,경상북도,울릉군,서면,남서리,49,6,5,4.8,800,1993
국가지원지방도,국가지원지방도55호선,구절초터널,전라북도,정읍시,산내면,매죽리,380,10.3,9.3,4.8,842,2018
국가지원지방도,국가지원지방도49호선,구천동터널(상),전라북도,무주군,적상면,괴목리,1080,8.5,7,6.6,1540,2003
국가지원지방도,국가지원지방도49호선,구천동터널(하),전라북도,무주군,설천면,심곡리,835,8,7,6.3,1540,1996
국가지원지방도,국가지원지방도49호선,금지터널,전라북도,진안군,상전면,월포리,988,10.9,7,7.2,590,2014
국가지원지방도,국가지원지방도60호선,나전터널(매리),경상남도,김해시,생림면,나전리,791,8.8,8.8,6.7,894,2018
국가지원지방도,국가지원지방도60호선,나전터널(상나전),경상남도,김해시,상동면,우계리,829,8.8,8.8,6.7,894,2018
국가지원지방도,국가지원지방도90호선,남서터널,경상북도,울릉군,서면,남서리,11,6,5.3,4.8,800,1993
국가지원지방도,국가지원지방도90호선,남양터널,경상북도,울릉군,서면,남양리,102.5,4,3.5,4.8,3335,1986
국가지원지방도,국가지원지방도90호선,남통터널,경상북도,울릉군,서면,남양리,251,4,3.5,4.8,3335,1990
국가지원지방도,국가지원지방도90호선,내수전터널,경상북도,울릉군,울릉읍,저동리,1527,10.1,7,6.5,3272,2019
국가지원지방도,국가지원지방도28호선,노나무재터널,강원도,정선군,화암면,백전리,600,8.5,7.5,4.5,3709,2001
국가지원지방도,국가지원지방도58호선,농소터널,경상남도,거제시,장목면,농소리,127,24.4,14,7.6,11718,2010
국가지원지방도,국가지원지방도70호선,단월명성터널,경기도,양평군,단월면,부안리,700,9.6,7.5,6.7,1503,2002
국가지원지방도,국가지원지방도98호선,대성터널,경기도,가평군,청평면,대성리,500,9.7,7,7,2333,2005
국가지원지방도,국가지원지방도32호선,대청터널,충청북도,청주시 상당구,문의면,품곡리,1170,21.8,14,7.2,4318,2017
국가지원지방도,국가지원지방도70호선,덕만이터널(상),강원도,춘천시,신동면,혈동리,880,10.1,8,6.7,5858,2012
국가지원지방도,국가지원지방도70호선,덕만이터널(하),강원도,춘천시,남산면,광판리,867,10.1,8,6.7,5858,2012
국가지원지방도,국가지원지방도68호선,덕목터널,충청남도,논산시,벌곡면,한삼천리,120,9.3,7.5,7.3,1440,2001
국가지원지방도,국가지원지방도88호선,덕상터널,강원도,영월군,한반도면,광전리,165,9,7.5,4.5,1484,2003
국가지원지방도,국가지원지방도58호선,덕포터널(상행),경상남도,거제시,덕포동,,885,8.8,7,7.1,11718,2010
국가지원지방도,국가지원지방도58호선,덕포터널(하행),경상남도,거제시,장목면,외포리,920,8.8,7,7.1,11718,2010
국가지원지방도,국가지원지방도55호선,땀재터널(상),전라남도,화순군,화순읍,앵남리,360,11,7,7.1,6923,2015
국가지원지방도,국가지원지방도55호선,땀재터널(하),전라남도,화순군,화순읍,앵남리,355,11,7,7.1,6923,2015
국가지원지방도,국가지원지방도70호선,명성터널,경기도,양평군,단월면,부안리,700,11,10,6.6,1503,2002
국가지원지방도,국가지원지방도32호선,문의터널,충청북도,청주시 상당구,문의면,덕유리,525,21.8,14,7.2,4318,2017
국가지원지방도,국가지원지방도56호선,미시령터널(상),강원도,고성군,토성면,원암리,3565,9.8,9,7.4,3028,2006
국가지원지방도,국가지원지방도56호선,미시령터널(하),강원도,인제군,북면,용대리,3520,9.8,9,7.4,3028,2006
국가지원지방도,국가지원지방도69호선,배내터널,울산광역시,울주군,상북면,양등리,70,9.5,9.5,5,1535,2010
국가지원지방도,국가지원지방도88호선,배일치터널,강원도,영월군,남면,북쌍리,830,9,7.5,4.5,1484,2002
국가지원지방도,국가지원지방도60호선,법기터널(상),경상남도,양산시,동면,법기리,2126,12.1,8.5,8.4,9311,2009
국가지원지방도,국가지원지방도60호선,법기터널(하),경상남도,양산시,동면,법기리,2122,12.1,8.5,8.4,9311,2009
국가지원지방도,국가지원지방도49호선,복흥터널(상),전라북도,순창군,복흥면,서마리,865,8.8,7,6.7,284,2012
국가지원지방도,국가지원지방도49호선,복흥터널(하),전라북도,순창군,쌍치면,신성리,865,8.8,7,6.7,284,2012
국가지원지방도,국가지원지방도96호선,부강터널(상),세종특별자치시,세종시,부강면,부강리,385,11,10,8.2,19803,2009
국가지원지방도,국가지원지방도96호선,부강터널(하),세종특별자치시,세종시,부강면,부강리,435,11,10,8.2,19803,2009
국가지원지방도,국가지원지방도90호선,삼막터널,경상북도,울릉군,서면,태하리,460,8,6,4.8,800,2001
국가지원지방도,국가지원지방도49호선,석정터널,전라북도,진안군,부귀면,두남리,269,8.5,7,6.8,2542,2004
국가지원지방도,국가지원지방도22호선,세포터널(나진방면)상행,전라남도,여수시,화양면,안포리,245,8.8,8.8,6.7,3451,2018
국가지원지방도,국가지원지방도22호선,세포터널(화양방면)하행,전라남도,여수시,화양면,안포리,260,8.8,8.8,6.7,3451,2018
국가지원지방도,국가지원지방도88호선,솔치터널,강원도,영월군,주천면,신일리,1554,10.3,9.2,4.8,3542,2001
국가지원지방도,국가지원지방도49호선,송면터널,충청북도,괴산군,청천면,송면리,705,10.3,8,6.8,940,2008
국가지원지방도,국가지원지방도58호선,송정터널(상행),경상남도,거제시,덕포동,,520,11,8.8,7,11718,2010
국가지원지방도,국가지원지방도58호선,송정터널(하행),경상남도,거제시,덕포동,,477,11,8.8,7,11718,2010
국가지원지방도,국가지원지방도90호선,수층터널,경상북도,울릉군,서면,남서리,360,8,6,4.8,800,2001
국가지원지방도,국가지원지방도88호선,신림터널,강원도,원주시,신림면,황둔리,620,9,7,4.5,2277,1990
국가지원지방도,국가지원지방도70호선,신매터널(상행),강원도,춘천시,서면,신매리,354,10,10,6.7,5858,2016
국가지원지방도,국가지원지방도70호선,신매터널(하행),강원도,춘천시,서면,신매리,336,10,10,6.7,5858,2016
국가지원지방도,국가지원지방도56호선,신술터널,강원도,철원군,근남면,잠곡리,610,10.3,7.5,4.8,1352,2001
국가지원지방도,국가지원지방도32호선,쌍용터널,경상북도,문경시,농암면,내서리,400,9,6.5,4.5,1101,1997
국가지원지방도,국가지원지방도49호선,엄재터널(상),전라북도,완주군,구이면,백여리,575,7,7,6.8,1705,2011
국가지원지방도,국가지원지방도49호선,엄재터널(하),전라북도,정읍시,산외면,화죽리,575,7,7,6.8,1705,2011
국가지원지방도,국가지원지방도57호선,오포터널,경기도,광주시,오포읍,능평리,160,22,21.2,5,21489,2002
국가지원지방도,국가지원지방도90호선,와달리터널,경상북도,울릉군,울릉읍,저동리,1955,10.1,7,6.5,3272,2019
국가지원지방도,국가지원지방도88호선,와석재터널,강원도,영월군,김삿갓면,주문리,781,10.5,9.5,7,1240,2013
국가지원지방도,국가지원지방도49호선,용진터널(상),광주광역시,광산구,선동,,1040,10,10,8,3680,2013
국가지원지방도,국가지원지방도49호선,용진터널(하),광주광역시,광산구,사호동,,1040,10,10,8,3680,2013
국가지원지방도,국가지원지방도69호선,운문터널,경상북도,청도군,운문면,신원리,1930,11.5,11.5,8,1535,2019
국가지원지방도,국가지원지방도90호선,울릉터널,경상북도,울릉군,울릉읍,도동리,340,10,8.5,4.8,3335,2007
국가지원지방도,국가지원지방도67호선,원문터널,경상남도,통영시,광도면,죽림리,200,8,7.2,4.5,5848,1998
국가지원지방도,국가지원지방도22호선,원포터널(나진방면)상행,전라남도,여수시,화양면,안포리,815,8.8,8.8,6.7,3451,2018
국가지원지방도,국가지원지방도22호선,원포터널(화양방면)하행,전라남도,여수시,화양면,안포리,815,8.8,8.8,6.7,3451,2018
국가지원지방도,국가지원지방도49호선,월운터널,전라북도,진안군,마령면,강정리,405,9.5,7,6.7,801,2008
국가지원지방도,국가지원지방도79호선,유학산터널(가산방향),경상북도,칠곡군,가산면,학산리,1305,7.5,7.5,7,6193,2019
국가지원지방도,국가지원지방도79호선,유학산터널(왜관방향),경상북도,칠곡군,가산면,학산리,1305,7.5,7.5,7,6193,2019
